ID,Data,Ora,Tipo,Causa,Meteo,Visibilità,N.Illesi,N.Feriti,N.PrognosiRiservata,N.Deceduti
3626233,Roma,02-01-2018,18:20,Veicolo in marcia contro ostacolo accidentale,,Sereno,Sufficiente,1,0,0,0
3626234,Roma,04-01-2018,09:00,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,1,0,0,0
3626236,Roma,04-01-2018,09:50,Scontro laterale fra veicoli in marcia,,Sereno,Buona,1,0,0,0
3626239,Roma,04-01-2018,18:30,Investimento di pedone,,Sereno,Sufficiente,1,0,1,0
3626240,Roma,04-01-2018,15:20,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3626245,Roma,04-01-2018,12:20,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3626250,Roma,04-01-2018,17:30,Investimento di pedone,,Sereno,Sufficiente,1,1,0,0
3626251,Roma,04-01-2018,20:50,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Sufficiente,1,2,0,0
3626256,Roma,05-01-2018,07:20,Tamponamento,,Sereno,Buona,2,0,0,0
3626257,Roma,04-01-2018,17:20,Veicolo in marcia contro ostacolo fisso,,Sereno,Buona,1,0,0,0
3626261,Roma,05-01-2018,05:00,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,4,0,0,0
3626267,Roma,04-01-2018,09:45,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3626269,Roma,04-01-2018,18:00,Veicolo in marcia contro veicolo in sosta,,,,2,0,0,0
3626276,Roma,04-01-2018,20:50,Scontro laterale fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3626277,Roma,04-01-2018,09:00,Scontro frontale/laterale DX fra veicoli in marcia,,,,2,0,0,0
3626283,Roma,04-01-2018,18:45,Veicolo in marcia contro ostacolo fisso,,Sereno,Buona,1,0,0,0
3626288,Roma,04-01-2018,16:20,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,2,2,0,0
3626301,Roma,04-01-2018,17:20,Veicolo in marcia contro ostacolo fisso,,Sereno,Buona,1,0,0,0
3626305,Roma,04-01-2018,17:30,Scontro laterale fra veicoli in marcia,,Sereno,Sufficiente,4,0,0,0
3626362,Roma,04-01-2018,09:30,Veicolo in marcia contro veicolo fermo,,Sereno,Buona,2,0,0,0
3626371,Roma,04-01-2018,10:55,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3626373,Roma,05-01-2018,08:10,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3626384,Roma,04-01-2018,11:00,Tamponamento,,,,1,1,0,0
3626387,Roma,04-01-2018,14:30,Veicolo in marcia contro veicoli in sosta,,Sereno,Buona,2,0,0,0
3626390,Roma,04-01-2018,16:30,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,1,0,0,0
3626394,Roma,04-01-2018,19:30,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Sufficiente,0,1,0,0
3626440,Roma,04-01-2018,20:00,Veicolo in marcia contro ostacolo fisso,,Sereno,Buona,0,1,0,0
3626449,Roma,05-01-2018,09:30,Veicolo in marcia contro veicolo fermo,,Sereno,Buona,3,0,0,0
3626498,Roma,04-01-2018,06:40,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,2,0,0,0
3626573,Roma,04-01-2018,19:40,Scontro laterale fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3626590,Roma,05-01-2018,11:30,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3626611,Roma,04-01-2018,11:30,Tamponamento,,Sereno,Buona,2,0,0,0
3626657,Roma,05-01-2018,08:05,Investimento di pedone,,Nuvoloso,Buona,1,0,1,0
3626753,Roma,04-01-2018,11:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3626780,Roma,05-01-2018,13:00,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,1,0,0,0
3626823,Roma,05-01-2018,13:50,Scontro laterale fra veicoli in marcia,,Sereno,Sufficiente,1,1,0,0
3626857,Roma,04-01-2018,17:25,Tamponamento,,Sereno,Buona,3,0,0,0
3626916,Roma,04-01-2018,19:45,Tamponamento Multiplo,,Sereno,Buona,3,1,0,0
3626926,Roma,05-01-2018,13:05,Tamponamento,,Sereno,Buona,2,0,0,0
3627013,Roma,05-01-2018,16:40,Tamponamento,,Sereno,Buona,2,0,0,0
3627016,Roma,04-01-2018,23:10,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Sufficiente,5,0,0,0
3627019,Roma,05-01-2018,13:45,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,2,0,0,0
3627038,Roma,05-01-2018,09:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3627057,Roma,05-01-2018,12:30,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,0,1,0,0
3627073,Roma,05-01-2018,13:00,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,5,0,0,0
3627078,Roma,03-01-2018,16:15,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,1,0,0,0
3627101,Roma,05-01-2018,16:30,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,2,1,0,0
3627102,Roma,05-01-2018,15:50,Scontro laterale fra veicoli in marcia,,Sereno,Buona,4,0,0,0
3627106,Roma,04-01-2018,19:00,Investimento di pedone,,Sereno,Buona,2,0,0,0
3627115,Roma,05-01-2018,07:25,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,0,1,0,0
3627117,Roma,05-01-2018,14:00,Veicolo in marcia contro veicolo fermo,,Sereno,Buona,2,0,0,0
3627140,Roma,05-01-2018,07:40,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,0,1,0,0
3627159,Roma,05-01-2018,09:00,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,2,1,0,0
3627184,Roma,05-01-2018,17:30,Veicolo in marcia contro veicolo in sosta,,Sereno,Sufficiente,1,0,0,0
3627188,Roma,05-01-2018,14:20,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,3,0,0,0
3627226,Roma,05-01-2018,16:05,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,3,1,0,0
3627438,Roma,05-01-2018,11:10,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3627443,Roma,05-01-2018,19:10,Investimento di pedone,,Sereno,Buona,2,1,0,0
3627447,Roma,05-01-2018,13:55,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3627448,Roma,05-01-2018,18:30,Tamponamento,,Sereno,Buona,2,0,0,0
3627504,Roma,05-01-2018,11:40,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3627537,Roma,05-01-2018,14:15,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3627563,Roma,05-01-2018,18:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,4,0,0,0
3627569,Roma,04-01-2018,18:00,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,2,0,0,0
3627573,Roma,05-01-2018,11:58,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3627576,Roma,04-01-2018,23:20,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,2,2,0,0
3627579,Roma,05-01-2018,12:05,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,1,0,0,0
3627584,Roma,05-01-2018,16:15,Scontro frontale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3627590,Roma,05-01-2018,18:30,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Sufficiente,2,0,0,0
3627623,Roma,05-01-2018,07:35,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3627737,Roma,05-01-2018,18:30,Investimento di pedone,,Sereno,Sufficiente,2,1,0,0
3627743,Roma,06-01-2018,11:20,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,4,0,0,0
3627905,Roma,06-01-2018,13:00,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3628007,Roma,05-01-2018,14:30,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,1,2,0,0
3628009,Roma,06-01-2018,17:40,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Sufficiente,3,0,0,0
3628038,Roma,05-01-2018,20:15,Tamponamento,,Sereno,Sufficiente,1,1,0,0
3628311,Roma,06-01-2018,10:45,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3628342,Roma,06-01-2018,13:00,Scontro frontale fra veicoli in marcia,,Sereno,Buona,0,1,1,0
3628348,Roma,06-01-2018,14:10,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3628351,Roma,05-01-2018,18:15,Investimento di pedone,,Sereno,Sufficiente,3,0,0,0
3628364,Roma,05-01-2018,15:45,Tamponamento,,Sereno,Buona,2,0,0,0
3628381,Roma,06-01-2018,09:40,Tamponamento,,Sereno,Buona,3,0,0,0
3628387,Roma,06-01-2018,01:15,Fuoriuscita dalla sede stradale,,Sereno,Sufficiente,0,1,0,0
3628393,Roma,07-01-2018,02:10,Scontro frontale fra veicoli in marcia,,Sereno,Sufficiente,2,1,0,0
3628399,Roma,07-01-2018,01:45,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Buona,6,0,0,0
3628416,Roma,06-01-2018,23:00,Veicolo in marcia contro ostacolo fisso,,Sereno,Sufficiente,3,0,0,0
3628417,Roma,04-01-2018,12:40,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,3,0,0,0
3628420,Roma,05-01-2018,18:40,Tamponamento,,Sereno,Buona,1,1,0,0
3628423,Roma,05-01-2018,09:50,Tamponamento,,Sereno,Buona,3,1,0,0
3628424,Roma,05-01-2018,11:45,Investimento di pedone,,Sereno,Buona,1,2,0,0
3628425,Roma,06-01-2018,09:30,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3628428,Roma,06-01-2018,14:30,Tamponamento,,Sereno,Buona,3,1,0,0
3628430,Roma,06-01-2018,10:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,0,1,0,0
3628431,Roma,06-01-2018,19:45,Veicolo in marcia contro veicoli in sosta,,Sereno,Buona,1,0,0,0
3628433,Roma,06-01-2018,23:35,Scontro laterale fra veicoli in marcia,,Sereno,Sufficiente,3,0,0,0
3628437,Roma,06-01-2018,16:20,Tamponamento,,Sereno,Buona,2,0,0,0
3628453,Roma,06-01-2018,13:50,Investimento di pedone,,Sereno,Buona,2,1,0,0
3628591,Roma,07-01-2018,01:35,Tamponamento,,Sereno,Buona,3,0,0,0
3628595,Roma,07-01-2018,12:40,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,4,0,0,0
3628741,Roma,05-01-2018,18:20,Scontro frontale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3628798,Roma,07-01-2018,17:50,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Sufficiente,2,0,0,0
3628845,Roma,06-01-2018,09:15,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3628851,Roma,06-01-2018,14:00,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,1,2,0,0
3628856,Roma,07-01-2018,02:00,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,1,0,0,0
3628948,Roma,05-01-2018,20:00,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3628950,Roma,05-01-2018,10:55,Scontro frontale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3628952,Roma,05-01-2018,10:35,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3629087,Roma,05-01-2018,09:40,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,1,0,0,0
3629103,Roma,07-01-2018,13:05,Tamponamento Multiplo,,Sereno,Buona,7,4,0,0
3629123,Roma,06-01-2018,07:00,Veicolo in marcia contro veicolo fermo,,Sereno,Buona,7,0,0,0
3629124,Roma,07-01-2018,11:35,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,3,0,0,0
3629125,Roma,07-01-2018,13:20,Tamponamento,,Sereno,Buona,1,1,0,0
3629128,Roma,07-01-2018,11:50,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,2,0,0,0
3629132,Roma,07-01-2018,19:40,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Sufficiente,2,0,0,0
3629135,Roma,06-01-2018,14:20,Scontro laterale fra veicoli in marcia,,Sereno,Buona,4,0,0,0
3629137,Roma,05-01-2018,17:30,Scontro frontale/laterale DX fra veicoli in marcia,,,,2,0,0,0
3629138,Roma,05-01-2018,13:15,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,1,0,0
3629142,Roma,06-01-2018,15:45,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3629144,Roma,07-01-2018,16:50,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3629149,Roma,05-01-2018,17:50,Tamponamento Multiplo,,Sereno,Buona,2,1,0,0
3629165,Roma,05-01-2018,19:00,Tamponamento,,Sereno,Buona,2,0,0,0
3629172,Roma,07-01-2018,17:40,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,4,0,0,0
3629177,Roma,06-01-2018,02:20,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Sufficiente,0,3,0,0
3629178,Roma,05-01-2018,15:40,Scontro laterale fra veicoli in marcia,,Sereno,Buona,5,0,0,0
3629185,Roma,05-01-2018,20:00,Tamponamento Multiplo,,Sereno,Buona,3,0,0,0
3629193,Roma,05-01-2018,10:45,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3629194,Roma,06-01-2018,12:50,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3629197,Roma,07-01-2018,06:45,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,1,2,0,0
3629201,Roma,06-01-2018,13:30,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3629213,Roma,05-01-2018,10:30,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3629214,Roma,06-01-2018,19:40,Scontro laterale fra veicoli in marcia,,Sereno,Sufficiente,5,0,0,0
3629220,Roma,07-01-2018,11:20,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,6,0,0,0
3629222,Roma,07-01-2018,20:50,Infortunio per sola frenata improvvisa,,Sereno,Buona,1,1,0,0
3629224,Roma,05-01-2018,22:07,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3629226,Roma,08-01-2018,00:35,Veicolo in marcia contro ostacolo fisso,,Sereno,Buona,1,0,0,0
3629236,Roma,07-01-2018,03:00,Veicolo in marcia contro ostacolo fisso,,Sereno,Sufficiente,1,0,0,0
3629240,Roma,05-01-2018,18:35,Veicolo in marcia contro veicolo in sosta,,Sereno,Sufficiente,1,0,0,0
3629242,Roma,07-01-2018,11:20,Tamponamento Multiplo,,Nuvoloso,Buona,3,0,0,0
3629244,Roma,05-01-2018,18:30,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,1,0,0,0
3629251,Roma,06-01-2018,15:35,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3629255,Roma,06-01-2018,09:30,Scontro laterale fra veicoli in marcia,,,,0,1,0,0
3629258,Roma,05-01-2018,19:30,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3629264,Roma,07-01-2018,15:25,Tamponamento,,Nuvoloso,Buona,3,1,0,0
3629275,Roma,07-01-2018,17:50,Tamponamento,,Sereno,Buona,0,1,0,0
3629281,Roma,05-01-2018,08:00,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3629286,Roma,05-01-2018,18:30,Scontro laterale fra veicoli in marcia,,Sereno,Buona,4,0,0,0
3629287,Roma,05-01-2018,10:50,Veicolo in marcia contro ostacolo accidentale,,,,1,0,0,0
3629289,Roma,07-01-2018,01:00,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,0,1,0,0
3629291,Roma,07-01-2018,13:25,Scontro frontale fra veicoli in marcia,,Sereno,Buona,3,2,0,0
3629292,Roma,06-01-2018,00:30,Veicolo in marcia contro ostacolo accidentale,,,,1,0,0,0
3629293,Roma,07-01-2018,15:20,Veicolo in marcia contro veicolo in sosta,,Nuvoloso,Buona,0,2,0,0
3629296,Roma,07-01-2018,16:29,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3629297,Roma,07-01-2018,16:00,Scontro laterale fra veicoli in marcia,,Sereno,Sufficiente,5,0,0,0
3629298,Roma,06-01-2018,11:50,Tamponamento,,Sereno,Buona,3,0,0,0
3629301,Roma,06-01-2018,12:30,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Sufficiente,2,0,0,0
3629302,Roma,06-01-2018,19:00,Veicolo in marcia contro veicoli in sosta,,Sereno,Sufficiente,3,0,0,0
3629306,Roma,07-01-2018,19:30,Veicolo in marcia contro ostacolo accidentale,,,,4,0,0,0
3629308,Roma,07-01-2018,19:40,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Sufficiente,1,1,0,0
3629310,Roma,05-01-2018,07:30,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,1,0,0
3629311,Roma,04-01-2018,17:00,Tamponamento,,Sereno,Sufficiente,1,1,0,0
3629312,Roma,04-01-2018,20:20,Veicolo in marcia contro veicoli in sosta,,Sereno,Sufficiente,1,0,0,0
3629315,Roma,08-01-2018,07:30,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Buona,2,0,0,0
3629316,Roma,05-01-2018,20:10,Veicolo in marcia contro veicolo in sosta,,Sereno,Sufficiente,1,0,0,0
3629319,Roma,05-01-2018,16:00,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,2,0,0,0
3629320,Roma,06-01-2018,16:00,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,1,2,0,0
3629323,Roma,05-01-2018,18:45,Tamponamento,,,,3,0,0,0
3629328,Roma,07-01-2018,04:20,Veicolo in marcia contro veicoli in sosta,,Sereno,Buona,0,1,0,0
3629365,Roma,04-01-2018,21:15,Fuoriuscita dalla sede stradale,,Sereno,Buona,1,0,0,0
3629367,Roma,07-01-2018,16:30,Scontro frontale fra veicoli in marcia,,Nuvoloso,Buona,4,0,0,0
3629378,Roma,07-01-2018,03:30,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3629392,Roma,07-01-2018,19:00,Veicolo in marcia contro veicolo fermo,,Sereno,Buona,3,0,0,0
3629395,Roma,05-01-2018,17:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3629397,Roma,07-01-2018,11:20,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Buona,2,0,0,0
3629407,Roma,08-01-2018,08:55,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,0,2,0,0
3629438,Roma,08-01-2018,07:40,Tamponamento Multiplo,,Sereno,Buona,1,2,0,0
3629449,Roma,06-01-2018,06:50,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3629468,Roma,06-01-2018,11:20,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,1,0,0,0
3629490,Roma,07-01-2018,18:40,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3629529,Roma,06-01-2018,20:30,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Sufficiente,3,0,0,0
3629531,Roma,06-01-2018,12:55,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,0,2,0,0
3629537,Roma,08-01-2018,09:40,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Sufficiente,1,1,0,0
3629551,Roma,05-01-2018,10:00,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,1,0,0,0
3629553,Roma,07-01-2018,19:17,Scontro laterale fra veicoli in marcia,,Sereno,Buona,4,0,0,0
3629561,Roma,05-01-2018,22:40,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3629563,Roma,08-01-2018,09:15,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,2,1,0,0
3629581,Roma,05-01-2018,15:30,Tamponamento,,Sereno,Buona,2,0,0,0
3629584,Roma,07-01-2018,05:55,Fuoriuscita dalla sede stradale,,Sereno,Buona,3,0,0,0
3629587,Roma,08-01-2018,03:00,Veicolo in marcia contro ostacolo fisso,,Sereno,Buona,2,0,0,0
3629588,Roma,08-01-2018,10:30,Tamponamento,,Sereno,Sufficiente,1,1,0,0
3629592,Roma,05-01-2018,19:37,Investimento di pedone,,Sereno,Buona,3,0,0,0
3629612,Roma,05-01-2018,23:50,Veicolo in marcia contro ostacolo fisso,,,,4,0,0,0
3629643,Roma,07-01-2018,22:15,Tamponamento,,Nuvoloso,Buona,1,1,1,0
3629649,Roma,07-01-2018,05:00,Veicolo in marcia contro veicolo in sosta,,Sereno,Sufficiente,1,0,0,0
3629690,Roma,07-01-2018,18:00,Veicolo in marcia contro ostacolo fisso,,,,1,0,0,0
3629700,Roma,08-01-2018,10:45,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3629707,Roma,07-01-2018,14:35,Tamponamento,,Sereno,Buona,2,0,0,0
3629709,Roma,08-01-2018,11:00,Tamponamento,,Nuvoloso,Buona,2,0,0,0
3629751,Roma,07-01-2018,20:45,Veicolo in marcia contro veicoli in sosta,,Sereno,Buona,1,0,0,0
3629761,Roma,08-01-2018,09:10,Investimento di pedone,,Nuvoloso,Buona,2,0,0,0
3629809,Roma,05-01-2018,08:00,Fuoriuscita dalla sede stradale,,Sereno,Buona,0,2,0,0
3629837,Roma,06-01-2018,23:10,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,0,1,0,0
3629842,Roma,08-01-2018,14:15,Scontro laterale fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3629868,Roma,08-01-2018,07:50,Tamponamento,,Nuvoloso,Buona,2,0,0,0
3629874,Roma,08-01-2018,14:05,Scontro laterale fra veicoli in marcia,,Sereno,Buona,0,1,0,0
3629882,Roma,06-01-2018,03:50,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3629900,Roma,08-01-2018,13:15,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3629909,Roma,07-01-2018,16:40,Scontro laterale fra veicoli in marcia,,,,3,0,0,0
3629929,Roma,08-01-2018,11:30,Infortunio per sola frenata improvvisa,,Sereno,Buona,1,1,0,0
3629949,Roma,08-01-2018,14:10,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3629975,Roma,07-01-2018,19:45,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3630015,Roma,08-01-2018,10:00,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3630044,Roma,08-01-2018,13:10,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3630065,Roma,08-01-2018,15:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3630088,Roma,08-01-2018,13:35,Tamponamento,,Sereno,Buona,2,0,0,0
3630094,Roma,06-01-2018,20:40,Scontro laterale fra veicoli in marcia,,Sereno,Buona,1,0,0,0
3630175,Roma,08-01-2018,15:20,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3630222,Roma,02-01-2018,18:50,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3630234,Roma,02-01-2018,15:10,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Buona,2,0,0,0
3630239,Roma,04-01-2018,17:40,Veicolo in marcia contro ostacolo accidentale,,Sereno,Insufficiente,1,0,0,0
3630254,Roma,08-01-2018,14:30,Veicolo in marcia contro ostacolo accidentale,,Vento forte,Buona,1,0,0,0
3630258,Roma,08-01-2018,15:30,Veicolo in marcia contro ostacolo accidentale,,Vento forte,Buona,3,0,0,0
3630535,Roma,08-01-2018,10:30,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3630543,Roma,08-01-2018,11:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3630546,Roma,08-01-2018,17:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3630549,Roma,08-01-2018,17:30,Scontro laterale fra veicoli in marcia,,Sereno,Sufficiente,2,0,0,0
3630553,Roma,08-01-2018,08:15,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,3,0,0,0
3630563,Roma,08-01-2018,15:15,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,2,2,0,0
3630566,Roma,08-01-2018,13:20,Scontro frontale fra veicoli in marcia,,Sereno,Buona,1,0,0,0
3630567,Roma,09-01-2018,00:10,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Sufficiente,9,0,0,0
3630573,Roma,08-01-2018,09:15,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3630575,Roma,08-01-2018,21:05,Veicolo in marcia contro ostacolo fisso,,Sereno,Buona,1,0,0,0
3630579,Roma,08-01-2018,09:45,Tamponamento,,Sereno,Buona,1,1,0,0
3630588,Roma,08-01-2018,15:40,Veicolo in marcia contro ostacolo fisso,,Sereno,Buona,1,1,0,0
3630594,Roma,08-01-2018,19:30,Veicolo in marcia contro ostacolo fisso,,Sereno,Buona,2,0,0,0
3630599,Roma,09-01-2018,02:20,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,2,2,0,0
3630600,Roma,08-01-2018,15:30,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3630614,Roma,08-01-2018,16:50,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,2,1,0,0
3630620,Roma,08-01-2018,13:30,Scontro laterale fra veicoli in marcia,,Sereno,Buona,1,0,0,0
3630621,Roma,08-01-2018,09:15,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3630625,Roma,08-01-2018,17:00,Tamponamento,,Sereno,Buona,2,0,0,0
3630628,Roma,08-01-2018,09:30,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,3,0,0,0
3630629,Roma,08-01-2018,19:40,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3630631,Roma,08-01-2018,11:30,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3630632,Roma,08-01-2018,12:15,Veicolo in marcia contro veicolo fermo,,Sereno,Buona,3,0,0,0
3630634,Roma,08-01-2018,22:45,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,2,0,0,0
